"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-19","0.00",",,T","0.0",",,T","52",",,T","60",",,T","47",",,T","49",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-20","0.00",",,T","0.0",",,T","53",",,T","61",",,T","45",",,T","51",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-21","0.00",",,T","0.0",",,T","54",",,T","62",",,T","49",",,T","54",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-22","0.70",",,T","0.0",",,T","50",",,T","56",",,T","43",",,T","44",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-23","0.40",",,T","3.0",",,T","37",",,T","44",",,T","29",",,T","29",",,T","0.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-24","0.50",",,T","4.0",",,T","29",",,T","35",",,T","26",",,T","28",",,T","0.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-25","0.00",",,T","0.0",",,T","35",",,T","45",",,T","26",",,T","35",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-26","0.30",",,T","0.0",",,T","42",",,T","50",",,T","33",",,T","42",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-27","0.00",",,T","0.0",",,T","49",",,T","56",",,T","42",",,T","49",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-28","0.00",",,T","0.0",",,T","50",",,T","54",",,T","46",",,T","46",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-29","0.80",",,T","4.0",",,T",,,"46",",,T",,,,,"0.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-09-30","0.00",",,T","0.0",",,T","42",",,T","53",",,T","21",",,T","48",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-01","0.10",",,T","0.0",",,T","42",",,T","50",",,T","29",",,T","30",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-02","0.00",",,T","0.0",",,T","39",",,T","49",",,T","26",",,T","48",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-03","0.00",",,T","0.0",",,T","50",",,T","54",",,T","46",",,T","46",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-04","0.00",",,T","0.0",",,T","50",",,T","56",",,T","45",",,T","48",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-05","1.20",",,T","8.0",",,T","40",",,T","49",",,T","28",",,T","28",",,T","1.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-06","1.10",",,T","14.0",",,T","26",",,T","35",",,T","24",",,T","24",",,T","1.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-07","0.20",",,T","10.0",",,T","28",",,T","35",",,T","21",",,T","34",",,T","1.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-08","0.00",",,T","6.0",",,T","44",",,T","53",",,T","33",",,T","48",",,T","1.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-09","0.00",",,T","3.0",",,T","49",",,T","58",",,T","44",",,T","48",",,T","1.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-10","0.00",",,T","2.0",",,T","47",",,T","56",",,T","36",",,T","36",",,T","0.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-11","0.00",",,T","1.0",",,T","44",",,T","51",",,T","35",",,T","46",",,T","0.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-12","0.00",",,T","0.0",",,T","44",",,T","52",",,T","36",",,T","36",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-13","0.40",",,T","1.0",",,T","35",",,T","38",",,T","33",",,T","36",",,T","0.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-14","0.10",",,T","1.0",",,T","38",",,T","46",",,T","34",",,T","36",",,T","0.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-15","0.00",",,T","0.0",",,T","42",",,T","48",",,T","34",",,T","41",",,T","0.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-16","0.60",",,T","4.0",",,T","38",",,T","45",",,T","31",",,T","31",",,T","0.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-17","1.30",",,T","14.0",",,T","27",",,T","31",",,T","23",",,T","23",",,T","1.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-18","0.40",",,T","13.0",",,T","28",",,T","38",",,T","20",",,T","37",",,T","1.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-19","0.40",",,T","6.0",",,T","46",",,T","53",",,T","37",",,T","45",",,T","1.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-20","0.30",",,T","16.0",",,T","30",",,T","46",",,T","19",",,T","20",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-21","0.60",",,T","15.0",",,T","22",",,T","30",",,T","18",",,T","21",",,T","3.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-22","0.10",",,T","13.0",",,T","32",",,T","40",",,T","20",",,T","39",",,T","3.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-23","0.00",",,T","10.0",",,T","47",",,T","56",",,T","36",",,T","52",",,T","3.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-24","0.00",",,T","10.0",",,T","54",",,T","63",",,T","48",",,T","50",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-25","0.00",",,T","8.0",",,T","51",",,T","57",",,T","47",",,T","49",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-26","0.00",",,T","9.0",",,T","47",",,T","54",",,T","42",",,T","42",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-27","0.00",",,T","9.0",",,T","45",",,T","52",",,T","41",",,T","43",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-28","0.00",",,T","8.0",",,T","47",",,T","55",",,T","41",",,T","48",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-29","0.00",",,T","7.0",",,T","48",",,T","54",",,T","44",",,T","46",",,T","2.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-30","0.10",",,T","7.0",",,T","39",",,T","46",",,T","33",",,T","35",",,T","2.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-10-31","0.10",",,T","7.0",",,T","35",",,T","42",",,T","29",",,T","34",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-01","0.00",",,T","8.0",",,T","35",",,T","43",",,T","31",",,T","31",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-02","0.00",",,T","9.0",",,T","34",",,T","42",",,T","29",",,T","35",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-03","0.00",",,T","8.0",",,T","38",",,T","47",",,T","31",",,T","40",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-04","0.10",",,T","7.0",",,T","44",",,T","53",",,T","38",",,T","39",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-05","0.00",",,T","8.0",",,T","44",",,T","51",",,T","38",",,T","41",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-06","0.00",",,T","7.0",",,T","44",",,T","52",",,T","40",",,T","42",",,T","2.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-07","0.00",",,T","7.0",",,T","44",",,T","51",",,T","40",",,T","43",",,T","2.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-08","0.00",",,T","7.0",",,T","46",",,T","52",",,T","42",",,T","43",",,T","2.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-09","0.00",",,T","6.0",",,T","44",",,T","50",",,T","41",",,T","42",",,T","2.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-10","0.00",",,T","7.0",",,T","42",",,T","47",",,T","37",",,T","38",",,T","2.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-11","0.30",",,T","11.0",",,T","33",",,T","40",",,T","26",",,T","26",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-12","0.00",",,T","10.0",",,T","37",",,T","44",",,T","25",",,T","40",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-13","0.00",",,T","9.0",",,T","38",",,T","44",",,T","27",",,T","32",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-14","0.00",",,T","9.0",",,T","33",",,T","41",",,T","24",",,T","37",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-15","0.00",",,T","9.0",",,T","42",",,T","48",",,T","36",",,T","41",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-16","0.00",",,T","8.0",",,T","41",",,T","44",",,T","38",",,T","41",",,T","2.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-17","0.00",",,T","9.0",",,T","40",",,T","43",",,T","36",",,T","41",",,T","3.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-18","0.00",",,T","7.0",",,T","45",",,T","50",",,T","40",",,T","47",",,T","3.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-19","0.00",",,T","9.0",",,T","43",",,T","48",",,T","29",",,T","29",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-20","0.10",",,T","9.0",",,T","21",",,T","33",",,T","14",",,T","15",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-21","0.00",",,T","9.0",",,T","17",",,T","22",",,T","12",",,T","20",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-22","0.00",",,T","9.0",",,T","26",",,T","35",",,T","18",",,T","24",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-23","0.00",",,T","9.0",",,T","23",",,T","29",",,T","16",",,T","23",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-24","0.00",",,T","9.0",",,T","29",",,T","34",",,T","22",",,T","33",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-25","0.00",",,T","9.0",",,T","34",",,T","41",",,T","28",",,T","30",",,T","3.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-26","0.10",",,T","9.0",",,T","29",",,T","38",",,T","21",",,T","35",",,T","3.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-27","0.40",",,T","13.0",",,T","25",",,T","38",",,T","13",",,T","13",",,T","3.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-28","0.10",",,T","15.0",",,T","13",",,T","25",",,T","9",",,T","24",",,T","3.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-29","0.10",",,T","12.0",",,T","27",",,T","33",",,T","23",",,T","31",",,T","3.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-11-30","0.80",",,T","18.0",",,T","30",",,T","33",",,T","27",",,T","28",",,T","4.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-01","0.60",",,T","23.0",",,T","19",",,T","28",",,T","13",",,T","13",",,T","5.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-02","0.00",",,T","22.0",",,T","21",",,T","36",",,T","9",",,T","34",",,T","5.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-03","0.00",",,T","20.0",",,T","42",",,T","47",",,T","33",",,T","44",",,T","5.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-04","0.00",",,T","19.0",",,T","42",",,T","47",",,T","35",",,T","35",",,T","5.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-05","0.00",",,T","18.0",",,T","33",",,T","39",",,T","29",",,T","29",",,T","5.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-06","0.70",",,T","23.0",",,T","28",",,T","31",",,T","26",",,T","27",",,T","5.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-07","1.30",",,T","40.0",",,T","27",",,T","32",",,T","25",",,T","25",",,T","7.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-08","0.50",",,T","41.0",",,T","23",",,T","29",",,T","18",",,T","19",",,T","8.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-09","0.20",",,T","40.0",",,T","18",",,T","28",",,T","13",",,T","18",",,T","8.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-10","0.00",",,T","38.0",",,T","17",",,T","30",",,T","11",",,T","11",",,T","8.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-11","0.10",",,T","35.0",",,T","13",",,T","22",",,T","7",",,T","11",",,T","8.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-12","0.00",",,T","34.0",",,T","17",",,T","24",",,T","8",",,T","17",",,T","8.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-13","0.20",",,T","36.0",",,T","15",",,T","24",",,T","9",",,T","9",",,T","8.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-14","0.00",",,T","36.0",",,T","8",",,T","16",",,T","4",",,T","8",",,T","8.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-15","0.00",",,T","34.0",",,T","17",",,T","24",",,T","5",",,T","24",",,T","8.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-16","0.00",",,T","27.0",",,T","27",",,T","33",",,T","21",",,T","27",",,T","8.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-17","0.00",",,T","28.0",",,T","26",",,T","32",",,T","23",",,T","25",",,T","8.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-18","0.20",",,T","27.0",",,T","27",",,T","32",",,T","22",",,T","26",",,T","8.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-19","0.40",",,T","34.0",",,T","26",",,T","30",",,T","24",",,T","26",",,T","8.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-20","2.00",",,T","49.0",",,T","23",",,T","30",",,T","13",",,T","13",",,T","11.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-21","0.20",",,T","53.0",",,T","9",",,T","18",",,T","4",",,T","3",",,T","11.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-22","0.10",",,T","47.0",",,T","13",",,T","21",",,T","2",",,T","19",",,T","12.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-23","0.10",",,T","49.0",",,T","21",",,T","26",",,T","18",",,T","26",",,T","12.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-24","0.50",",,T","58.0",",,T","24",",,T","38",",,T","9",",,T","9",",,T","13.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-25","0.10",",,T","55.0",",,T","9",",,T","15",",,T","3",",,T","14",",,T","13.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-26","0.10",",,T","54.0",",,T","10",",,T","17",",,T","1",",,T","2",",,T","13.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-27","0.00",",,T","51.0",",,T","2",",,T","12",",,T","-2",",,T","0",",,T","13.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-28","0.30",",,T","52.0",",,T","9",",,T","14",",,T","-1",",,T","11",",,T","13.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-29","0.20",",,T","57.0",",,T","15",",,T","19",",,T","10",",,T","19",",,T","13.9",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-30","1.20",",,T","63.0",",,T","15",",,T","22",",,T","6",",,T","6",",,T","15.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2007-12-31","0.20",",,T","62.0",",,T","5",",,T","12",",,T","1",",,T","3",",,T","15.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-01","0.00",",,T","58.0",",,T","22",",,T","35",",,T","2",",,T","35",",,T","15.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-02","0.20",",,T","55.0",",,T","37",",,T","44",",,T","32",",,T","33",",,T","15.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-03","0.10",",,T","52.0",",,T","33",",,T","37",",,T","30",",,T","30",",,T","14.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-04","0.50",",,T","50.0",",,T","31",",,T","34",",,T","27",",,T","33",",,T","15.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-05","3.00",",,T","59.0",",,T","23",",,T","33",",,T","16",",,T","22",",,T","18.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-06","0.80",",,T","68.0",",,T","18",",,T","24",",,T","9",",,T","9",",,T","19.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-07","0.20",",,T","67.0",",,T","13",",,T","22",",,T","8",",,T","11",",,T","19.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-08","0.10",",,T","67.0",",,T","20",",,T","29",",,T","6",",,T","22",",,T","20.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-09","1.10",",,T","81.0",",,T","16",",,T","22",",,T","9",",,T","11",",,T","21.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-10","0.20",",,T","76.0",",,T","21",",,T","27",",,T","10",",,T","26",",,T","21.6",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-11","0.70",",,T","85.0",",,T","20",",,T","27",",,T","18",",,T","18",",,T","22.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-12","0.20",",,T","82.0",",,T","19",",,T","26",",,T","17",",,T","17",",,T","22.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-13","0.10",",,T","81.0",",,T","20",",,T","25",",,T","15",",,T","24",",,T","22.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-14","0.00",",,T","79.0",",,T","29",",,T","38",",,T","22",",,T","31",",,T","22.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-15","0.00",",,T","80.0",",,T","13",",,T","34",",,T","-5",",,T","-4",",,T","23.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-16","0.00",",,T","79.0",",,T","-2",",,T","6",",,T","-6",",,T","-3",",,T","23.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-17","0.00",",,T","76.0",",,T","8",",,T","17",",,T","-3",",,T","11",",,T","23.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-18","0.00",",,T","77.0",",,T","12",",,T","20",",,T","9",",,T","9",",,T","23.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-19","0.10",",,T","75.0",",,T","18",",,T","27",",,T","8",",,T","26",",,T","23.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-20","1.10",",,T","76.0",",,T","24",",,T","28",",,T","19",",,T","20",",,T","23.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-21","1.00",",,T","88.0",",,T","14",",,T","20",",,T","7",",,T","8",",,T","24.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-22","0.00",",,T","86.0",",,T","15",",,T","26",",,T","7",",,T","12",",,T","24.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-23","0.20",",,T","83.0",",,T","18",",,T","31",",,T","8",",,T","21",",,T","25.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-24","0.10",",,T","84.0",",,T","20",",,T","26",",,T","16",",,T","17",",,T","25.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-25","0.30",",,T","87.0",",,T","20",",,T","23",",,T","16",",,T","21",",,T","25.5",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-26","0.00",",,T","84.0",",,T","27",",,T","34",",,T","19",",,T","29",",,T","25.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-27","1.00",",,T","85.0",",,T","29",",,T","32",",,T","24",",,T","25",",,T","27.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-28","1.40",",,T","99.0",",,T","13",",,T","26",",,T","3",",,T","3",",,T","29.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-29","0.40",",,T","102.0",",,T","10",",,T","22",",,T","2",",,T","13",",,T","30.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-30","0.70",",,T","108.0",",,T","7",",,T","14",",,T","5",",,T","6",",,T","31.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-01-31","0.40",",,T","106.0",",,T","16",",,T","26",",,T","4",",,T","20",",,T","31.8",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-01","0.50",",,T","111.0",",,T","13",",,T","21",",,T","4",",,T","7",",,T","32.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-02","0.40",",,T","110.0",",,T","13",",,T","19",",,T","7",",,T","18",",,T","33.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-03","1.70",",,T","133.0",",,T","19",",,T","24",",,T","14",",,T","14",",,T","36.3",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-04","0.20",",,T","129.0",",,T","11",",,T","20",",,T","5",",,T","5",",,T","36.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-05","0.00",",,T","123.0",",,T","9",",,T","22",",,T","4",",,T","17",",,T","36.7",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-06","0.20",",,T","123.0",",,T","14",",,T","23",",,T","8",",,T","10",",,T","37.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-07","0.80",",,T","122.0",",,T","21",",,T","27",",,T","10",",,T","14",",,T","38.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-08","0.00",",,T","119.0",",,T","19",",,T","24",",,T","12",",,T","23",",,T","38.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-09","0.00",",,T","117.0",",,T","26",",,T","31",",,T","23",",,T","29",",,T","38.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-10","0.00",",,T","114.0",",,T","33",",,T","41",",,T","26",",,T","29",",,T","38.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-11","0.10",",,T","113.0",",,T","26",",,T","31",",,T","21",",,T","22",",,T","38.2",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-12","0.00",",,T","111.0",",,T","27",",,T","35",",,T","20",",,T","34",",,T","38.4",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-13","0.40",",,T","115.0",",,T","26",",,T","38",",,T","11",",,T","12",",,T","39.0",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-14","0.10",",,T","115.0",",,T","14",",,T","24",",,T","10",",,T","14",",,T","39.1",",,T"
"USS0011J42S","SNOWBIRD, UT US","40.56","-111.66","2938.3","2008-02-15","0.00",",,T","113.0",",,T","23",",,T","35",",,T","13",",,T","24",",,T","39.2",",,T"
